model,source_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
Claude Sonnet 4.6,10.1007_s10551-020-04664-5,5,5,0.6691113114356995,0.654255497455597,0.043133835282552,0.019290037564413023,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.029787957668304443,0.02710709295401086,0.10354711737597962,0.046307678665368016
Claude Sonnet 4.6,10.1007_s10551-024-05865-y,5,5,0.6428213119506836,0.6362082481384277,0.01737553109427496,0.007770573734392022,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0034979581832885742,0.00905984363684167,0.07684265109350408,0.03436507828327473
Claude Sonnet 4.6,10.1007_s10551-025-05998-8,5,5,0.6501160264015198,0.6340981721878052,0.06866462696626592,0.03070775470924715,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.010792672634124756,0.00694976768621911,0.11971262864264783,0.05353711508202978
Claude Sonnet 4.6,10.1007_s10584-010-0014-4,5,5,0.6729390025138855,0.6637426733970642,0.024421982651846412,0.010921842670969831,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03361564874649048,0.03659426889547814,0.07915578292293482,0.03539954228557985
Claude Sonnet 4.6,10.1007_s10584-016-1838-3,5,5,0.6654571890830994,0.6582887411117554,0.04925381815474015,0.022026977109082444,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.026133835315704346,0.031140336610169305,0.1140487005703743,0.05100412944417519
Claude Sonnet 4.6,10.1007_s10588-008-9053-z,5,5,0.6255323886871338,0.6162181973457337,0.030071018845938314,0.013448168458439068,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.01379096508026123,-0.010930207155852422,0.09066243568075508,0.040545473837574154
Claude Sonnet 4.6,10.1007_s10588-009-9056-4,5,5,0.6828075647354126,0.6775360465049743,0.03057514550378863,0.013673620753683686,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04348421096801758,0.0503876420033883,0.08552365948569107,0.03824734325890999
Claude Sonnet 4.6,10.1007_s10588-013-9170-1,5,5,0.6930893659591675,0.6778923034667969,0.03202654167200615,0.014322704852567104,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.05376601219177246,0.05074389896521081,0.07907016346245603,0.03536125209881436
Claude Sonnet 4.6,10.1007_s10588-015-9205-x,5,5,0.6349647045135498,0.6273232102394104,0.03297154182393273,0.014745321768258195,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.004358649253845215,0.00017480573782433507,0.08564479406410237,0.03830151628926068
Claude Sonnet 4.6,10.1007_s10588-017-9244-6,5,5,0.6797999143600464,0.6695060729980469,0.03984823186421699,0.01782067104631247,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04047656059265137,0.04235766849646081,0.10426785901328302,0.04663000412441299
Claude Sonnet 4.6,10.1007_s10611-018-9768-9,5,5,0.6319594383239746,0.6236733675003052,0.03643538883110904,0.016294401242599284,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.00736391544342041,-0.0034750370012808897,0.07192566108486546,0.03216613350247409
Claude Sonnet 4.6,10.1007_s10614-008-9154-2,5,5,0.6686451435089111,0.6624589920043945,0.011560896115094196,0.005170189918832771,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.029321789741516113,0.035310587502808466,0.06933344098387467,0.03100685743078273
Claude Sonnet 4.6,10.1007_s10614-020-10003-7,5,5,0.616525411605835,0.6067753195762634,0.04004562108435785,0.0179089461891646,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.02279794216156006,-0.020373084925322638,0.04291518429607824,0.01919225387059248
Claude Sonnet 4.6,10.1007_s10614-020-10017-1,5,5,0.6579280495643616,0.6514478087425232,0.01361808566589013,0.006090193054469163,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.018604695796966553,0.024299404240937128,0.0756194321825527,0.03381803815602462
Claude Sonnet 4.6,10.1007_s10640-006-9046-7,5,5,0.6521852612495422,0.6412325978279114,0.025441698471580974,0.011377873449101511,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.012861907482147217,0.014084193326325312,0.0672836949292496,0.030090183127832
Claude Sonnet 4.6,10.1007_s10640-015-9879-z,5,5,0.6717000007629395,0.6563360333442688,0.05094065636971656,0.022781354092228773,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.032376646995544434,0.029187628842682733,0.07885761698240676,0.03526619842326067
Claude Sonnet 4.6,10.1007_s10640-017-0126-7,5,5,0.5961618423461914,0.5867167592048645,0.030933049482742125,0.01383368027895522,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.04316151142120361,-0.040431645296721566,0.05877735733761741,0.026286033308941716
Claude Sonnet 4.6,10.1007_s10640-020-00419-y,5,5,0.626328706741333,0.6209742665290833,0.030082076537105717,0.013453113608263971,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.012994647026062012,-0.006174137972502813,0.07848720711282596,0.03510054609367677
Claude Sonnet 4.6,10.1007_s10640-020-00526-w,5,5,0.6480608582496643,0.6299731612205506,0.021592471343938324,0.009656446745452466,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.008737504482269287,0.0028247567189644716,0.0665091703854462,0.029743805221794716
Claude Sonnet 4.6,10.1007_s10640-021-00591-9,5,5,0.6484550833702087,0.638265860080719,0.02748217877263904,0.012290403981084524,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.00913172960281372,0.01111745557913293,0.08335356450832279,0.03727684728150472
Claude Sonnet 4.6,10.1007_s10640-023-00759-5,5,5,0.6558961272239685,0.6506347179412841,0.02470399943534648,0.011047964410710228,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.016572773456573486,0.023486313439698113,0.07109871539588256,0.03179631214762085
Claude Sonnet 4.6,10.1007_s10640-025-00970-6,5,5,0.6493934988975525,0.639177143573761,0.019908980664448777,0.008903566825687279,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.01007014513015747,0.01202873907217492,0.07481083292494908,0.03345642157471311
Claude Sonnet 4.6,10.1007_s10645-008-9094-1,5,5,0.6483836770057678,0.6391006350517273,0.013441101150498893,0.0060110431729932315,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.009060323238372803,0.011952230550141229,0.06856411625029771,0.03066280495057273
Claude Sonnet 4.6,10.1007_s10657-016-9532-5,5,5,0.6754136681556702,0.6607909798622131,0.015289526004961763,0.006837683898169057,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.036090314388275146,0.03364257536062707,0.07661847462093928,0.03426482351695253
Claude Sonnet 4.6,10.1007_s10657-019-09615-8,5,5,0.6420344114303589,0.6298082709312439,0.025481660503156388,0.011395745012925835,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.002711057662963867,0.0026598664296578313,0.050735068431511765,0.022689412371192787
Claude Sonnet 4.6,10.1007_s10663-024-09623-1,5,5,0.6121626496315002,0.5968331098556519,0.05275169449082823,0.023591274961958612,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.027160704135894775,-0.03031529464593421,0.050486445303468665,0.022578224728176187
Claude Sonnet 4.6,10.1007_s10668-024-05335-5,5,5,0.7055115103721619,0.6928131937980652,0.052293862097938855,0.023386526091398206,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.06618815660476685,0.06566478929647912,0.042453271346373195,0.018985680119546895
Claude Sonnet 4.6,10.1007_s10683-005-0869-9,5,5,0.641339123249054,0.6324216246604919,0.03677106910557823,0.016444522025083064,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0020157694816589355,0.005273220158905878,0.0994469047205721,0.04447400782142879
Claude Sonnet 4.6,10.1007_s10683-006-9153-x,5,5,0.6721502542495728,0.6512687921524047,0.05826792314197958,0.026058207410639894,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.032826900482177734,0.02412038765081872,0.07337511793758114,0.03281435031309912
Claude Sonnet 4.6,10.1007_s10683-007-9171-3,5,5,0.5989766716957092,0.5860168695449829,0.03488761724636403,0.015602216747172798,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.04034668207168579,-0.041131534956603155,0.0912495019130297,0.0408080178381063
Claude Sonnet 4.6,10.1007_s10683-010-9257-1,5,5,0.6273985505104065,0.6216160297393799,0.03609096803088326,0.01614037157816534,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.011924803256988525,-0.005532374762206182,0.08146207803440002,0.036430948814662176
Claude Sonnet 4.6,10.1007_s10683-010-9266-0,5,5,0.6377159953117371,0.6261228561401367,0.015700458615360926,0.00702145854837385,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.001607358455657959,-0.0010255483614493466,0.0624501699586012,0.0279285650467695
Claude Sonnet 4.6,10.1007_s10683-010-9267-z,5,5,0.6698017120361328,0.6602008223533631,0.018245798628114655,0.008159769207247354,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.030478358268737793,0.03305241785177697,0.07115704818320585,0.03182239936317524
Claude Sonnet 4.6,10.1007_s10683-011-9272-x,5,5,0.675358772277832,0.662324595451355,0.029452068868876666,0.013171365613762713,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03603541851043701,0.03517619094976891,0.06741080828222266,0.03014702994745114
Claude Sonnet 4.6,10.1007_s10683-011-9281-9,5,5,0.6993576884269714,0.6932710409164429,0.025018929968849305,0.011188805626930748,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.060034334659576416,0.0661226364148568,0.08114612684541411,0.0362896511474333
Claude Sonnet 4.6,10.1007_s10683-011-9292-6,5,5,0.6573924422264099,0.6446918964385986,0.03942828447076047,0.017632864862563945,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.018069088459014893,0.017543491937012566,0.09787644068537393,0.043771674953644445
Claude Sonnet 4.6,10.1007_s10683-013-9354-z,5,5,0.6699255108833313,0.657314908504486,0.035480055370648377,0.01586716313084525,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03060215711593628,0.030166504002900017,0.07335654756280385,0.032806045389025186
Claude Sonnet 4.6,10.1007_s10683-013-9360-1,5,5,0.6127327680587769,0.599928343296051,0.01877329844088533,0.008395674295142081,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.026590585708618164,-0.02722006120553504,0.056683026771360806,0.025349420206240637
Claude Sonnet 4.6,10.1007_s10683-013-9367-7,5,5,0.6886014342308044,0.6759811758995056,0.01896637175461158,0.00848201930596869,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.049278080463409424,0.04883277139791955,0.057914339131012,0.025900079833783785
Claude Sonnet 4.6,10.1007_s10683-013-9389-1,5,5,0.6806264519691467,0.6634103417396545,0.02715244480570856,0.01214294246817508,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04130309820175171,0.036261937238068476,0.08514545777091216,0.03807820631021946
Claude Sonnet 4.6,10.1007_s10683-014-9393-0,5,5,0.66079181432724,0.655258059501648,0.016860331699212767,0.007540169560526856,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.02146846055984497,0.028109655000061885,0.07770188644727484,0.034749340015215235
Claude Sonnet 4.6,10.1007_s10683-014-9402-3,5,5,0.6747168302536011,0.6607623338699341,0.030943513098675383,0.013838359750258662,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.035393476486206055,0.03361392936834802,0.05888622725926285,0.02633472141804257
Claude Sonnet 4.6,10.1007_s10683-014-9405-0,5,5,0.652694821357727,0.6423048973083496,0.033689654879504614,0.015066471689815961,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.013371467590332031,0.015156492806763544,0.056267046239084725,0.025163388056743466
Claude Sonnet 4.6,10.1007_s10683-015-9452-1,5,5,0.6284703016281128,0.6240193367004394,0.0182509524769551,0.008162074078517954,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.010853052139282227,-0.0031290678011466123,0.05735449516959452,0.02564971000287933
Claude Sonnet 4.6,10.1007_s10683-015-9466-8,5,5,0.6415308713912964,0.6311159253120422,0.02949378539935923,0.013190021813351605,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.002207517623901367,0.003967520810456171,0.07943940448779171,0.03552638170536083
Claude Sonnet 4.6,10.1007_s10683-017-9527-2,5,5,0.6224676966667175,0.6110592484474182,0.035770835441682164,0.015997203931912007,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.01685565710067749,-0.01608915605416785,0.05798802801247202,0.02593303450340989
Claude Sonnet 4.6,10.1007_s10683-017-9539-y,5,5,0.6930462718009949,0.6818594336509705,0.06263515254693744,0.02801129177520424,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.053722918033599854,0.054711029149384395,0.10007031727109249,0.04475280638962681
Claude Sonnet 4.6,10.1007_s10683-018-9592-1,5,5,0.6320516467094421,0.6190366268157959,0.03347787856492373,0.014971762442730512,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.007271707057952881,-0.008111777685790167,0.08167573214088325,0.03652649783581587
Claude Sonnet 4.6,10.1007_s10683-019-09609-y,5,5,0.6754141449928284,0.6512313723564148,0.048144795166517824,0.021531006951027432,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03609079122543335,0.02408296785482873,0.05926700589940595,0.026505010802790552
Claude Sonnet 4.6,10.1007_s10683-019-09629-8,5,5,0.6613783836364746,0.6512559533119202,0.024277448284210346,0.010857204936745994,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.02205502986907959,0.0241075488103341,0.05689076212102025,0.025442322278874278
Claude Sonnet 4.6,10.1007_s10683-020-09652-0,5,5,0.6699028015136719,0.6558309197425842,0.04111832481610019,0.01838867388194331,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.030579447746276855,0.028682515240998165,0.04528299820934146,0.02025117244421775
Claude Sonnet 4.6,10.1007_s10683-021-09737-4,5,5,0.6723039746284485,0.6627193927764893,0.02338135197267963,0.010456458483352091,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03298062086105347,0.035570988274903195,0.08463408910858364,0.037849515292113514
Claude Sonnet 4.6,10.1007_s10683-022-09758-7,5,5,0.6656776070594788,0.6580682277679444,0.026126576451498063,0.01168416019297898,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.02635425329208374,0.03091982326635827,0.07229618505634836,0.032331836859979875
Claude Sonnet 4.6,10.1007_s10816-013-9186-3,5,5,0.6466167569160461,0.6380006074905396,0.02991549204949531,0.013378614760605203,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.007293403148651123,0.010852202988953485,0.062246715098597,0.027837577267305083
Claude Sonnet 4.6,10.1007_s10816-013-9194-3,5,5,0.6691175699234009,0.6634331345558167,0.03679145492462968,0.016453638840518273,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.02979421615600586,0.036284730054230586,0.08834179627825123,0.03950765234652153
Claude Sonnet 4.6,10.1007_s10955-012-0661-0,5,5,0.6495261192321777,0.645637035369873,0.01700175593497875,0.007603416401494596,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.010202765464782715,0.018488630868286983,0.07245190932402158,0.03240147886963262
Claude Sonnet 4.6,10.1007_s10955-012-0679-3,5,5,0.6566122770309448,0.6480499148368836,0.040452369924872916,0.01809084980059678,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.017288923263549805,0.02090151033529748,0.08150479839316424,0.03645005393990617
Claude Sonnet 4.6,10.1007_s10955-018-2012-2,5,5,0.647757351398468,0.6404298067092895,0.022306028144231757,0.009975559047705139,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.008433997631072998,0.013281402207703486,0.08268845374047126,0.0369794007036081
Claude Sonnet 4.6,10.1007_s11031-014-9395-4,5,5,0.6545829772949219,0.6449229478836059,0.021466140254166672,0.009599949764572258,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.015259623527526855,0.01777454338201989,0.07476656803939934,0.03343662571609202
