model,variant_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
Claude Sonnet 4.6,citation_q2__jcr_q1__year_q4_newest,5,5,0.6341479420661926,0.6243507027626037,0.02793838265603789,0.012494424560060368,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.005175411701202393,-0.0027977017389823056,0.07100270038407998,0.03175337292897065
Claude Sonnet 4.6,citation_q2__jcr_q2,5,5,0.6604561805725098,0.6554333209991455,0.01038164310469272,0.004642811940046977,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.021132826805114746,0.028284916497559442,0.0722687737166811,0.03231957813620981
Claude Sonnet 4.6,citation_q2__jcr_q2__discipline_bio_evo,5,5,0.6497696042060852,0.6444400191307068,0.028985428666944382,0.012962677771251749,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.010446250438690186,0.01729161462912072,0.0489730771963097,0.02190142593565866
Claude Sonnet 4.6,citation_q2__jcr_q2__discipline_economics,5,5,0.679968535900116,0.6678017973899841,0.025233302783754036,0.01128467606426174,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04064518213272095,0.04065339288839807,0.08093954302548534,0.03619726405455084
Claude Sonnet 4.6,citation_q2__jcr_q2__discipline_math_phys_cs,5,5,0.6432346105575562,0.6346432209014893,0.03641824356514886,0.01628673364656343,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.003911256790161133,0.007494816399903193,0.052492801155992384,0.0234754943428357
Claude Sonnet 4.6,citation_q2__jcr_q2__discipline_multidisciplinary,5,5,0.6218202710151672,0.615269124507904,0.0065888792051799535,0.002946636359663432,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.017503082752227783,-0.011879279993682013,0.0624606612032302,0.027933256874001305
Claude Sonnet 4.6,citation_q2__jcr_q2__discipline_other,5,5,0.6628153920173645,0.655517840385437,0.0328256067598039,0.014680057623519626,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.023492038249969482,0.028369435883850946,0.08367252089987921,0.037419488916180355
Claude Sonnet 4.6,citation_q2__jcr_q2__discipline_psych_social,5,5,0.6586704254150391,0.6529935598373413,0.02310872005703739,0.010334533784109685,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.019347071647644043,0.025845155335755245,0.07414337020624581,0.03315792317241965
Claude Sonnet 4.6,citation_q2__jcr_q2__year_q1_oldest,5,5,0.6400022506713867,0.6359846830368042,0.034025592076850276,0.015216707371703093,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0006788969039916992,0.008836278535218133,0.09358508925427611,0.041852524250589294
Claude Sonnet 4.6,citation_q2__jcr_q2__year_q2,5,5,0.6740418672561646,0.6645452737808227,0.04343236961261238,0.0194235461755395,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03471851348876953,0.03739686927923669,0.09491740329069351,0.04244835320115058
Claude Sonnet 4.6,citation_q2__jcr_q2__year_q3,5,5,0.6335631608963013,0.6201053857803345,0.056764265989996565,0.025385751489302343,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.00576019287109375,-0.007043018721251593,0.10995604335328925,0.049173837494973734
Claude Sonnet 4.6,citation_q2__jcr_q2__year_q4_newest,5,5,0.6694196462631226,0.6617102026939392,0.019209597309122445,0.008590793080718966,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03009629249572754,0.034561798192353145,0.06191033828588552,0.027687144983449565
Claude Sonnet 4.6,citation_q2__jcr_q3,5,5,0.6957658529281616,0.6870654582977295,0.026603258396155894,0.011897338839359322,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0564424991607666,0.05991705379614343,0.08955378724981701,0.04004967118662895
Claude Sonnet 4.6,citation_q2__jcr_q3__discipline_bio_evo,5,5,0.6926384568214417,0.6876159071922302,0.029669063514388958,0.013268408569386504,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.05331510305404663,0.06046750269064416,0.07384667808740134,0.03302523842319471
Claude Sonnet 4.6,citation_q2__jcr_q3__discipline_economics,5,5,0.6356474161148071,0.6320851087570191,0.025866764375116282,0.011567968700145976,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.0036759376525878906,0.004936704255432978,0.07221047772216385,0.03229350737489851
Claude Sonnet 4.6,citation_q2__jcr_q3__discipline_math_phys_cs,5,5,0.5906367897987366,0.5840372800827026,0.02253690070564007,0.010078808395994834,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.04868656396865845,-0.04311112441888343,0.06531920262839432,0.029211635462634524
Claude Sonnet 4.6,citation_q2__jcr_q3__discipline_other,5,5,0.636951208114624,0.626450526714325,0.019278695577532583,0.008621694765777484,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.002372145652770996,-0.0006978777872611141,0.057942427848635195,0.025912641490185035
Claude Sonnet 4.6,citation_q2__jcr_q3__discipline_psych_social,5,5,0.7327029705047607,0.7258984684944153,0.018642618726208194,0.008337232550082412,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.09337961673736572,0.09875006399282922,0.07418954376749337,0.03317857261676221
Claude Sonnet 4.6,citation_q2__jcr_q3__year_q1_oldest,5,5,0.6417306065559387,0.6334561228752136,0.04208819194243727,0.01882241164666973,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.002407252788543701,0.006307718373627558,0.08999331818709486,0.04024623539742245
Claude Sonnet 4.6,citation_q2__jcr_q3__year_q2,5,5,0.754690408706665,0.7439868807792663,0.012200118626234517,0.005456058916364345,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.11536705493927002,0.11683847627768029,0.05866586700556522,0.026236173316681172
Claude Sonnet 4.6,citation_q2__jcr_q3__year_q3,5,5,0.6431268453598022,0.6383267164230346,0.019690684379818933,0.008805941759353684,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0038034915924072266,0.011178311921448603,0.07170073534816798,0.03206554365504513
Claude Sonnet 4.6,citation_q2__jcr_q3__year_q4_newest,5,5,0.7032279968261719,0.6929090142250061,0.033949073417943336,0.015182487187130484,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.06390464305877686,0.06576060972342004,0.0694558276664449,0.031061590419136274
Claude Sonnet 4.6,citation_q2__jcr_q4,5,5,0.6614258289337158,0.6551080465316772,0.030637010846194145,0.013701287775897691,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0221024751663208,0.02795964203009118,0.07265565628778536,0.032492597281869616
Claude Sonnet 4.6,citation_q2__jcr_q4__discipline_bio_evo,5,5,0.6431759595870972,0.6367429375648499,0.022876440309179687,0.010230655122908416,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0038526058197021484,0.009594533063263789,0.06493655588589031,0.02904051063711296
Claude Sonnet 4.6,citation_q2__jcr_q4__discipline_economics,5,5,0.6723977327346802,0.6639679789543151,0.044011401817418194,0.019682497249760973,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.033074378967285156,0.03681957445272912,0.07041777887691159,0.031491788078664616
Claude Sonnet 4.6,citation_q2__jcr_q4__discipline_math_phys_cs,5,5,0.6574366092681885,0.6487467527389527,0.04001491047985327,0.017895211989304126,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.018113255500793457,0.02159834823736657,0.06605751763192849,0.029541819969976606
Claude Sonnet 4.6,citation_q2__jcr_q4__discipline_psych_social,5,5,0.6798359155654907,0.6607541441917419,0.024941309186252522,0.01115409255766012,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0405125617980957,0.03360573969015588,0.06433053611388638,0.02876949035593102
Claude Sonnet 4.6,citation_q2__jcr_q4__year_q1_oldest,5,5,0.6669512987136841,0.6623750925064087,0.029194189195760282,0.01305603831794198,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.027627944946289062,0.03522668800482263,0.08549250383039365,0.03823341002628427
Claude Sonnet 4.6,citation_q2__jcr_q4__year_q2,5,5,0.6620702147483826,0.6523494601249695,0.04018690395053325,0.01797212980772944,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.02274686098098755,0.025201055623383418,0.09735937126232433,0.04354043447783934
Claude Sonnet 4.6,citation_q2__jcr_q4__year_q3,5,5,0.641066312789917,0.6372388124465942,0.027847519976694064,0.012453789534534257,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0017429590225219727,0.010090407945008173,0.09041730148742216,0.04043584649359376
Claude Sonnet 4.6,citation_q2__year_q1_oldest,5,5,0.6318961381912231,0.6222640395164489,0.046310201727833226,0.02071055182303266,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.007427215576171875,-0.00488436498513709,0.05609375057265866,0.025085887878676504
Claude Sonnet 4.6,citation_q2__year_q1_oldest__discipline_bio_evo,5,5,0.5560463666915894,0.5499385714530944,0.024792762793160263,0.01108766059110678,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.08327698707580566,-0.07720983304849158,0.05412351658398402,0.024204772452625093
Claude Sonnet 4.6,citation_q2__year_q1_oldest__discipline_economics,5,5,0.6030334234237671,0.5946696162223816,0.03161183573019189,0.014137242717253154,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.03628993034362793,-0.032478788279204474,0.07169118588525292,0.03206127300539979
Claude Sonnet 4.6,citation_q2__year_q1_oldest__discipline_math_phys_cs,5,5,0.629623293876648,0.6218270301818848,0.020837016583257255,0.009318597105690725,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.00970005989074707,-0.0053213743197012995,0.06241214151983342,0.027911558211936912
Claude Sonnet 4.6,citation_q2__year_q1_oldest__discipline_multidisciplinary,5,5,0.650976836681366,0.6451118111610412,0.03679682352975322,0.01645603975371839,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.011653482913970947,0.017963406659455193,0.05711992961635562,0.02554480909843493
Claude Sonnet 4.6,citation_q2__year_q1_oldest__discipline_other,5,5,0.6677425503730774,0.6618080258369445,0.040683018866446985,0.018193999143056378,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.028419196605682373,0.03465962133535851,0.0642038153130942,0.028712819090984113
Claude Sonnet 4.6,citation_q2__year_q1_oldest__discipline_psych_social,5,5,0.6765523552894592,0.662942111492157,0.04335070632051522,0.019387025241060365,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03722900152206421,0.03579370699057092,0.03622540806438674,0.016200494988927564
Claude Sonnet 4.6,citation_q2__year_q2,5,5,0.7379343509674072,0.7265555500984192,0.013606043088609248,0.006084807450184295,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.09861099720001221,0.09940714559683313,0.06331805473044351,0.028316694916064762
Claude Sonnet 4.6,citation_q2__year_q2__discipline_bio_evo,5,5,0.7635908722877502,0.7556602358818054,0.033738142617583705,0.01508815606549997,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.12426751852035522,0.12851183138021935,0.08223350447721545,0.03677594120781741
Claude Sonnet 4.6,citation_q2__year_q2__discipline_economics,5,5,0.6659690141677856,0.659743332862854,0.015480131367759309,0.006922925207787322,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.026645660400390625,0.03259492836126794,0.06797978009058059,0.030401481875605
Claude Sonnet 4.6,citation_q2__year_q2__discipline_math_phys_cs,5,5,0.6848411560058594,0.6748299121856689,0.04243753027596298,0.018978640498851725,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.045517802238464355,0.04768150768408288,0.06243651963480459,0.027922460436384678
Claude Sonnet 4.6,citation_q2__year_q2__discipline_multidisciplinary,5,5,0.6550215482711792,0.6493996024131775,0.031639276444869815,0.014149514577927355,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.01569819450378418,0.022251197911591424,0.06627885932979544,0.029640806986513748
Claude Sonnet 4.6,citation_q2__year_q2__discipline_other,5,5,0.6736412644386292,0.6674216628074646,0.02993223176179539,0.013386100987530557,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03431791067123413,0.04027325830587854,0.07327007410406199,0.03276737328262592
Claude Sonnet 4.6,citation_q2__year_q2__discipline_psych_social,5,5,0.7312855124473572,0.7204674124717713,0.024009689369232905,0.010737459509651765,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.09196215867996216,0.09331900797018518,0.07474061739129295,0.0334250202334468
Claude Sonnet 4.6,citation_q2__year_q3,5,5,0.6643643379211426,0.6564866542816162,0.010422838024354415,0.004661234868185216,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.02504098415374756,0.029338249780030145,0.06903877081974708,0.030875076927196668
Claude Sonnet 4.6,citation_q2__year_q3__discipline_bio_evo,5,5,0.6541175246238708,0.6499670505523681,0.01689924252281235,0.007557571009852691,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.01479417085647583,0.0228186460507821,0.05266669540044331,0.02355326221313335
Claude Sonnet 4.6,citation_q2__year_q3__discipline_economics,5,5,0.7216792106628418,0.7110795021057129,0.037960667438798786,0.016976526572883385,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.08235585689544678,0.08393109760412683,0.07224699764683688,0.03230983958171892
Claude Sonnet 4.6,citation_q2__year_q3__discipline_math_phys_cs,5,5,0.6587852835655212,0.6535883903503418,0.009788654881483137,0.004377619544656288,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.01946192979812622,0.02643998584875573,0.057027424799903706,0.025503439686868405
Claude Sonnet 4.6,citation_q2__year_q3__discipline_multidisciplinary,5,5,0.6205193996429443,0.6128790855407715,0.023616706923323152,0.010561712417048095,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.018803954124450684,-0.01426931896081458,0.06841617736250451,0.03059664466864847
Claude Sonnet 4.6,citation_q2__year_q3__discipline_other,5,5,0.5892335772514343,0.5747127175331116,0.024645515650728714,0.011021809667112872,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.05008977651596069,-0.05243568696847449,0.07962357548140775,0.03560874547760265
Claude Sonnet 4.6,citation_q2__year_q3__discipline_psych_social,5,5,0.6278681755065918,0.6180988669395446,0.028083013244724234,0.012559105325646065,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.011455178260803223,-0.009049537562041387,0.08017451179238354,0.03585513168612562
Claude Sonnet 4.6,citation_q2__year_q4_newest,5,5,0.6680446267127991,0.656614089012146,0.027717844113662654,0.012395796725578419,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.028721272945404053,0.02946568451055993,0.06620206610508342,0.02960646401238025
Claude Sonnet 4.6,citation_q2__year_q4_newest__discipline_bio_evo,5,5,0.6584064364433289,0.6487082004547119,0.03007756153000428,0.01345109443570443,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.019083082675933838,0.02155979595312585,0.05141822222725692,0.02299492803646742
Claude Sonnet 4.6,citation_q2__year_q4_newest__discipline_economics,5,5,0.6836822032928467,0.6754660844802857,0.014670011953214622,0.0065606287916244715,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04435884952545166,0.04831767997869958,0.05749252259156229,0.02571143774253513
Claude Sonnet 4.6,citation_q2__year_q4_newest__discipline_math_phys_cs,5,5,0.6432239413261414,0.6378705382347107,0.028293554656910334,0.012653262307591449,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.003900587558746338,0.010722133733124629,0.04878730026947413,0.02181834396824759
Claude Sonnet 4.6,citation_q2__year_q4_newest__discipline_multidisciplinary,5,5,0.6461559534072876,0.639068341255188,0.01705061083906083,0.0076252649788069475,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.006832599639892578,0.011919936753601923,0.07567569539519242,0.033843199829643615
