model,item_id,n_aug_runs,correlation,delta_correlation,baseline_correlation_mean30,above_baseline
Claude Sonnet 4.6,10.1016_0165-1889(94)00848-1,5,0.6743234395980835,0.0350000858306884,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_0272-4944(95)90005-5,5,0.709364652633667,0.0700412988662719,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_0303-2647(96)01604-8,5,0.6554577350616455,0.0161343812942504,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_b978-0-12-404681-8.00010-8,5,0.6685884594917297,0.0292651057243347,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.actpsy.2020.103055,5,0.6864247918128967,0.0471014380455017,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.actpsy.2023.103957,5,0.6535431742668152,0.0142198204994201,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.actpsy.2024.104608,5,0.650511622428894,0.011188268661499,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.actpsy.2025.105088,5,0.6726246476173401,0.033301293849945,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.agsy.2015.11.012,5,0.6505150198936462,0.0111916661262512,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2015.01.040,5,0.6667224168777466,0.0273990631103515,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2017.04.017,5,0.6634592413902283,0.0241358876228332,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2017.08.049,5,0.6552947759628296,0.0159714221954345,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2018.01.045,5,0.6383275985717773,-0.0009957551956176,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2018.02.017,5,0.6471839547157288,0.0078606009483337,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2018.10.068,5,0.6628462076187134,0.0235228538513183,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2018.11.029,5,0.6496177315711975,0.0102943778038024,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2019.06.038,5,0.6456530690193176,0.0063297152519226,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2019.124798,5,0.6846921443939209,0.0453687906265258,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2019.124889,5,0.6678957343101501,0.0285723805427551,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2019.124945,5,0.6753146648406982,0.0359913110733032,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2020.125063,5,0.6548761129379272,0.0155527591705322,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2020.125250,5,0.6399149298667908,0.0005915760993957,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2020.125600,5,0.6496525406837463,0.0103291869163513,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2020.125698,5,0.6828697919845581,0.043546438217163,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2020.125705,5,0.6499109864234924,0.0105876326560974,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2020.125835,5,0.6777815818786621,0.038458228111267,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2021.126047,5,0.6786697506904602,0.0393463969230651,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2021.126074,5,0.6689189672470093,0.0295956134796142,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2021.126433,5,0.6317314505577087,-0.0075919032096862,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2021.126586,5,0.6124273538589478,-0.0268959999084472,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2021.126590,5,0.6666244268417358,0.0273010730743408,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2021.126624,5,0.6340234875679016,-0.0052998661994934,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2021.126797,5,0.6555811166763306,0.0162577629089355,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2022.127069,5,0.6650235056877136,0.0257001519203186,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2022.127308,5,0.6510682106018066,0.0117448568344116,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2022.127567,5,0.6752408742904663,0.0359175205230712,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2022.127578,5,0.6092481017112732,-0.0300752520561218,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2022.127612,5,0.6740259528160095,0.0347025990486145,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2022.127703,5,0.6720389723777771,0.032715618610382,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2022.127723,5,0.6899052262306213,0.0505818724632263,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2022.127818,5,0.6440207958221436,0.0046974420547485,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2023.127853,5,0.6095702648162842,-0.0297530889511108,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2023.128168,5,0.6229836940765381,-0.0163396596908569,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2023.128172,5,0.6852675676345825,0.0459442138671875,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2023.128247,5,0.6944670677185059,0.0551437139511108,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2023.128350,5,0.6395629644393921,0.000239610671997,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2023.128445,5,0.6864911317825317,0.0471677780151367,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2023.128484,5,0.6420718431472778,0.0027484893798828,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2024.128534,5,0.6290653944015503,-0.0102579593658447,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2024.128553,5,0.6482088565826416,0.0088855028152465,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2024.128646,5,0.6445978879928589,0.0052745342254638,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2024.128745,5,0.6596218943595886,0.0202985405921936,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2024.128836,5,0.604619562625885,-0.03470379114151,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2024.128844,5,0.6744714975357056,0.0351481437683105,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2024.128864,5,0.6677956581115723,0.0284723043441772,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2024.129156,5,0.6767308712005615,0.0374075174331665,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2024.129249,5,0.670544445514679,0.0312210917472839,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2025.129309,5,0.7095902562141418,0.0702669024467468,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.amc.2025.129367,5,0.6533654928207397,0.0140421390533447,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2025.129381,5,0.6626206040382385,0.0232972502708435,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2025.129397,5,0.6181164383888245,-0.0212069153785705,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2025.129545,5,0.611033022403717,-0.0282903313636779,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.amc.2025.129562,5,0.6951494812965393,0.0558261275291442,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.anbehav.2016.01.010,5,0.6491516828536987,0.0098283290863037,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.anbehav.2023.08.014,5,0.6628764271736145,0.0235530734062194,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.asej.2022.102006,5,0.6597885489463806,0.0204651951789855,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.bandc.2012.09.009,5,0.6548958420753479,0.0155724883079528,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.beproc.2012.06.001,5,0.6655868291854858,0.0262634754180908,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.biosystems.2018.10.015,5,0.6959965229034424,0.0566731691360473,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.biosystems.2024.105362,5,0.7076059579849243,0.0682826042175293,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2012.01.004,5,0.6450889706611633,0.0057656168937683,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2013.07.016,5,0.6602013111114502,0.0208779573440551,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2015.06.002,5,0.6673064827919006,0.0279831290245056,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2016.08.015,5,0.6551535129547119,0.0158301591873168,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2016.10.003,5,0.6100442409515381,-0.0292791128158569,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2016.12.008,5,0.6917572617530823,0.0524339079856872,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2017.06.015,5,0.6419104337692261,0.002587080001831,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2017.10.016,5,0.6333856582641602,-0.0059376955032348,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2018.01.019,5,0.6748254299163818,0.0355020761489868,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2018.02.035,5,0.6673939824104309,0.0280706286430358,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2018.03.029,5,0.6597524285316467,0.0204290747642517,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2018.03.036,5,0.6870973706245422,0.0477740168571472,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2018.12.040,5,0.6837009787559509,0.0443776249885559,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2019.01.004,5,0.6395909190177917,0.0002675652503967,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2019.04.015,5,0.6274688839912415,-0.0118544697761535,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2019.109398,5,0.6578974723815918,0.0185741186141967,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2019.109422,5,0.6179289817810059,-0.0213943719863891,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2019.109423,5,0.6964733004570007,0.0571499466896057,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2019.109517,5,0.6423278450965881,0.0030044913291931,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2019.109518,5,0.6438444256782532,0.0045210719108581,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2020.109715,5,0.6790398359298706,0.0397164821624755,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2021.111229,5,0.6423087120056152,0.0029853582382202,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2021.111395,5,0.6555004715919495,0.0161771178245544,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2021.111663,5,0.6347570419311523,-0.0045663118362426,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2022.111948,5,0.6740407347679138,0.0347173810005188,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2022.111973,5,0.6633267402648926,0.0240033864974975,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2022.112298,5,0.6535881161689758,0.0142647624015808,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2022.112413,5,0.6271737217903137,-0.0121496319770812,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2022.112432,5,0.6419516801834106,0.0026283264160156,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2022.112747,5,0.6391230225563049,-0.00020033121109,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2022.112849,5,0.6401544809341431,0.000831127166748,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2022.112987,5,0.628356397151947,-0.0109669566154479,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.113218,5,0.6572481393814087,0.0179247856140136,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.113236,5,0.6376789808273315,-0.0016443729400634,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.113295,5,0.6552255749702454,0.0159022212028503,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.113318,5,0.5966117978096008,-0.0427115559577941,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.113319,5,0.6555957198143005,0.0162723660469055,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.113519,5,0.6293946504592896,-0.0099287033081054,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.113552,5,0.6442453265190125,0.0049219727516174,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.113562,5,0.6168975830078125,-0.0224257707595825,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.113669,5,0.6571229100227356,0.0177995562553405,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.114011,5,0.6184197068214417,-0.0209036469459533,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.114031,5,0.6602731347084045,0.0209497809410095,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2023.114385,5,0.635438084602356,-0.003885269165039,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2024.114545,5,0.6573680639266968,0.0180447101593017,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2024.114547,5,0.6882972717285156,0.0489739179611206,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2024.114651,5,0.6571228504180908,0.0177994966506958,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2024.114699,5,0.6303449273109436,-0.0089784264564514,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2024.114754,5,0.6289363503456116,-0.0103870034217834,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2024.114859,5,0.6620961427688599,0.0227727890014648,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2024.115003,5,0.6678130626678467,0.0284897089004516,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2024.115095,5,0.6313030123710632,-0.0080203413963317,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2024.115250,5,0.6762171387672424,0.0368937849998474,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2024.115693,5,0.6181123852729797,-0.0212109684944152,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2024.115778,5,0.6659170985221863,0.0265937447547912,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2025.116135,5,0.6897478699684143,0.0504245162010192,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2025.116255,5,0.6682901978492737,0.0289668440818786,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2025.116295,5,0.6744077801704407,0.0350844264030456,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chaos.2025.116297,5,0.6312416791915894,-0.0080816745758056,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2025.116298,5,0.6279391050338745,-0.0113842487335205,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chaos.2025.116323,5,0.6714714169502258,0.0321480631828308,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.chieco.2022.101826,5,0.6144301891326904,-0.0248931646347045,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chieco.2024.102267,5,0.6468622088432312,0.0075388550758361,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.chieco.2025.102459,5,0.6307214498519897,-0.0086019039154052,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.cie.2018.02.040,5,0.6706451773643494,0.0313218235969543,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.cnsns.2021.105726,5,0.6772382259368896,0.0379148721694946,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.cognition.2017.01.017,5,0.6165943145751953,-0.0227290391921997,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.cogsys.2005.11.010,5,0.6242105960845947,-0.0151127576828002,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.comnet.2011.07.011,5,0.6549243927001953,0.0156010389328002,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.comnet.2011.11.013,5,0.6706612706184387,0.0313379168510437,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.comnet.2012.08.012,5,0.6571922302246094,0.0178688764572143,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.conb.2004.10.007,5,0.6229956150054932,-0.0163277387619018,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.copsyc.2021.06.020,5,0.6636894345283508,0.0243660807609558,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.copsyc.2021.08.033,5,0.6334443688392639,-0.0058789849281311,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.copsyc.2021.09.003,5,0.6245212554931641,-0.0148020982742309,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.copsyc.2024.101849,5,0.6628130078315735,0.0234896540641784,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.cosust.2014.08.002,5,0.6674569845199585,0.0281336307525634,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.cub.2006.03.069,5,0.6267191171646118,-0.0126042366027832,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.cub.2010.10.027,5,0.6820716857910156,0.0427483320236206,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.drugalcdep.2013.08.013,5,0.6609553694725037,0.0216320157051086,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ecocom.2018.06.001,5,0.6489961743354797,0.0096728205680847,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ecolecon.2006.11.003,5,0.6900211572647095,0.0506978034973144,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.ecolecon.2008.01.015,5,0.7024447917938232,0.0631214380264282,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.ecolecon.2011.01.011,5,0.6805892586708069,0.0412659049034118,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.ecolecon.2011.05.011,5,0.6823303699493408,0.0430070161819458,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.ecolecon.2013.05.013,5,0.6256603598594666,-0.0136629939079284,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ecolecon.2013.08.010,5,0.6879129409790039,0.0485895872116088,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.ecolecon.2015.04.005,5,0.6444332003593445,0.0051098465919494,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ecolecon.2015.05.011,5,0.6957473158836365,0.0564239621162414,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.ecolecon.2019.106432,5,0.6253518462181091,-0.0139715075492858,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ecolecon.2022.107597,5,0.6283175349235535,-0.0110058188438415,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ecolecon.2023.107932,5,0.6398261785507202,0.0005028247833251,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ecolecon.2024.108388,5,0.6480385065078735,0.0087151527404785,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ecolecon.2024.108438,5,0.683125376701355,0.0438020229339599,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.econlet.2006.02.010,5,0.6857528686523438,0.0464295148849487,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.econlet.2007.09.048,5,0.61427903175354,-0.0250443220138549,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.econlet.2008.12.012,5,0.6589995622634888,0.0196762084960937,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.econlet.2009.08.024,5,0.6634717583656311,0.024148404598236,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.econlet.2012.08.002,5,0.685359537601471,0.0460361838340759,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.econlet.2012.08.014,5,0.682997465133667,0.0436741113662719,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.econlet.2014.05.017,5,0.6209185719490051,-0.0184047818183898,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.econlet.2016.12.025,5,0.6696972846984863,0.0303739309310913,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.econlet.2017.01.016,5,0.6389324069023132,-0.0003909468650817,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.econlet.2017.05.022,5,0.6457746624946594,0.0064513087272644,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.econlet.2018.07.043,5,0.6232014894485474,-0.0161218643188476,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.econlet.2020.109155,5,0.6039649844169617,-0.0353583693504333,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ejor.2008.01.021,5,0.6738530993461609,0.0345297455787658,0.6644858192216249,True
Claude Sonnet 4.6,10.1016_j.ejpoleco.2009.10.002,5,0.6469802260398865,0.0076568722724914,0.6644858192216249,False
Claude Sonnet 4.6,10.1016_j.ejpoleco.2009.11.006,5,0.6654238700866699,0.0261005163192749,0.6644858192216249,True
