model,kind,item_id,group,correlation,count
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2012.01.004,Non-empirical,0.6450889706611633,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2013.07.016,Non-empirical,0.6602013111114502,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2015.06.002,Non-empirical,0.6673064827919006,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2016.08.015,Non-empirical,0.6551535129547119,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2016.10.003,Non-empirical,0.6100442409515381,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2016.12.008,Non-empirical,0.6917572617530823,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2017.06.015,Non-empirical,0.6419104337692261,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2017.10.016,Non-empirical,0.6333856582641602,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2018.01.019,Non-empirical,0.6748254299163818,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2018.02.035,Non-empirical,0.6673939824104309,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2018.03.029,Non-empirical,0.6597524285316467,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2018.03.036,Non-empirical,0.6870973706245422,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2018.12.040,Non-empirical,0.6837009787559509,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2019.01.004,Non-empirical,0.6395909190177917,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2019.04.015,Non-empirical,0.6274688839912415,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2019.109398,Empirical,0.6578974723815918,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2019.109422,Non-empirical,0.6179289817810059,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2019.109423,Non-empirical,0.6964733004570007,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2019.109517,Non-empirical,0.6423278450965881,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2019.109518,Non-empirical,0.6438444256782532,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2020.109715,Non-empirical,0.6790398359298706,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2021.111229,Non-empirical,0.6423087120056152,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2021.111395,Non-empirical,0.6555004715919495,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2021.111663,Non-empirical,0.6347570419311523,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2022.111948,Non-empirical,0.6740407347679138,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2022.111973,Non-empirical,0.6633267402648926,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2022.112298,Non-empirical,0.6535881161689758,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2022.112413,Empirical,0.6271737217903137,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2022.112432,Non-empirical,0.6419516801834106,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2022.112747,Non-empirical,0.6391230225563049,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2022.112849,Non-empirical,0.6401544809341431,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2022.112987,Non-empirical,0.628356397151947,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.113218,Non-empirical,0.6572481393814087,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.113236,Non-empirical,0.6376789808273315,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.113295,Non-empirical,0.6552255749702454,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.113318,Non-empirical,0.5966117978096008,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.113319,Non-empirical,0.6555957198143005,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.113519,Non-empirical,0.6293946504592896,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.113552,Non-empirical,0.6442453265190125,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.113562,Non-empirical,0.6168975830078125,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.113669,Non-empirical,0.6571229100227356,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.114011,Non-empirical,0.6184197068214417,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.114031,Non-empirical,0.6602731347084045,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2023.114385,Non-empirical,0.635438084602356,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.114545,Non-empirical,0.6573680639266968,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.114547,Non-empirical,0.6882972717285156,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.114651,Non-empirical,0.6571228504180908,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.114699,Non-empirical,0.6303449273109436,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.114754,Non-empirical,0.6289363503456116,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.114859,Non-empirical,0.6620961427688599,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.115003,Empirical,0.6678130626678467,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.115095,Non-empirical,0.6313030123710632,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.115250,Non-empirical,0.6762171387672424,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.115693,Non-empirical,0.6181123852729797,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2024.115778,Non-empirical,0.6659170985221863,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2025.116135,Non-empirical,0.6897478699684143,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2025.116255,Non-empirical,0.6682901978492737,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2025.116295,Non-empirical,0.6744077801704407,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2025.116297,Non-empirical,0.6312416791915894,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2025.116298,Non-empirical,0.6279391050338745,
Claude Sonnet 4.6,individual_papers,10.1016_j.chaos.2025.116323,Non-empirical,0.6714714169502258,
Claude Sonnet 4.6,individual_papers,10.1016_j.chieco.2022.101826,Empirical,0.6144301891326904,
Claude Sonnet 4.6,individual_papers,10.1016_j.chieco.2024.102267,Empirical,0.6468622088432312,
Claude Sonnet 4.6,individual_papers,10.1016_j.chieco.2025.102459,Empirical,0.6307214498519897,
Claude Sonnet 4.6,individual_papers,10.1016_j.cie.2018.02.040,Non-empirical,0.6706451773643494,
Claude Sonnet 4.6,individual_papers,10.1016_j.cnsns.2021.105726,Non-empirical,0.6772382259368896,
Claude Sonnet 4.6,individual_papers,10.1016_j.cognition.2017.01.017,Empirical,0.6165943145751953,
Claude Sonnet 4.6,individual_papers,10.1016_j.cogsys.2005.11.010,Non-empirical,0.6242105960845947,
Claude Sonnet 4.6,individual_papers,10.1016_j.comnet.2011.07.011,Non-empirical,0.6549243927001953,
Claude Sonnet 4.6,individual_papers,10.1016_j.comnet.2011.11.013,Non-empirical,0.6706612706184387,
Claude Sonnet 4.6,individual_papers,10.1016_j.comnet.2012.08.012,Non-empirical,0.6571922302246094,
Claude Sonnet 4.6,individual_papers,10.1016_j.conb.2004.10.007,Non-empirical,0.6229956150054932,
Claude Sonnet 4.6,individual_papers,10.1016_j.copsyc.2021.06.020,Non-empirical,0.6636894345283508,
Claude Sonnet 4.6,individual_papers,10.1016_j.copsyc.2021.08.033,Non-empirical,0.6334443688392639,
Claude Sonnet 4.6,individual_papers,10.1016_j.copsyc.2021.09.003,Non-empirical,0.6245212554931641,
Claude Sonnet 4.6,individual_papers,10.1016_j.copsyc.2024.101849,Non-empirical,0.6628130078315735,
Claude Sonnet 4.6,individual_papers,10.1016_j.cosust.2014.08.002,Non-empirical,0.6674569845199585,
Claude Sonnet 4.6,individual_papers,10.1016_j.cub.2006.03.069,Empirical,0.6267191171646118,
Claude Sonnet 4.6,individual_papers,10.1016_j.cub.2010.10.027,Empirical,0.6820716857910156,
Claude Sonnet 4.6,individual_papers,10.1016_j.drugalcdep.2013.08.013,Empirical,0.6609553694725037,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecocom.2018.06.001,Non-empirical,0.6489961743354797,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2006.11.003,Non-empirical,0.6900211572647095,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2008.01.015,Empirical,0.7024447917938232,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2011.01.011,Non-empirical,0.6805892586708069,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2011.05.011,Empirical,0.6823303699493408,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2013.05.013,Non-empirical,0.6256603598594666,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2013.08.010,Empirical,0.6879129409790039,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2015.04.005,Empirical,0.6444332003593445,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2015.05.011,Empirical,0.6957473158836365,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2019.106432,Empirical,0.6253518462181091,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2022.107597,Empirical,0.6283175349235535,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2023.107932,Empirical,0.6398261785507202,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2024.108388,Empirical,0.6480385065078735,
Claude Sonnet 4.6,individual_papers,10.1016_j.ecolecon.2024.108438,Empirical,0.683125376701355,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2006.02.010,Non-empirical,0.6857528686523438,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2007.09.048,Empirical,0.61427903175354,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2008.12.012,Non-empirical,0.6589995622634888,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2009.08.024,Empirical,0.6634717583656311,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2012.08.002,Empirical,0.685359537601471,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2012.08.014,Empirical,0.682997465133667,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2014.05.017,Empirical,0.6209185719490051,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2016.12.025,Non-empirical,0.6696972846984863,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2017.01.016,Empirical,0.6389324069023132,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2017.05.022,Empirical,0.6457746624946594,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2018.07.043,Empirical,0.6232014894485474,
Claude Sonnet 4.6,individual_papers,10.1016_j.econlet.2020.109155,Empirical,0.6039649844169617,
Claude Sonnet 4.6,individual_papers,10.1016_j.ejor.2008.01.021,Non-empirical,0.6738530993461609,
Claude Sonnet 4.6,individual_papers,10.1016_j.ejpoleco.2009.10.002,Non-empirical,0.6469802260398865,
Claude Sonnet 4.6,individual_papers,10.1016_j.ejpoleco.2009.11.006,Non-empirical,0.6654238700866699,
Claude Sonnet 4.6,individual_papers,10.1016_j.ejpoleco.2012.03.001,Non-empirical,0.6435688734054565,
Claude Sonnet 4.6,individual_papers,10.1016_j.ejpoleco.2013.11.005,Empirical,0.6474868655204773,
Claude Sonnet 4.6,individual_papers,10.1016_j.ejpoleco.2022.102354,Empirical,0.6868300437927246,
Claude Sonnet 4.6,individual_papers,10.1016_j.envsci.2014.05.006,Empirical,0.6186935901641846,
Claude Sonnet 4.6,individual_papers,10.1016_j.eswa.2014.02.050,Non-empirical,0.6422297358512878,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2004.10.005,Empirical,0.6819788813591003,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2008.09.005,Empirical,0.7303696870803833,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2008.09.007,Empirical,0.6668753027915955,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2010.04.003,Empirical,0.7204338908195496,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2012.05.003,Empirical,0.5474497675895691,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2012.09.008,Empirical,0.6655652523040771,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2013.11.012,Non-empirical,0.7022145986557007,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2014.11.009,Empirical,0.6176403760910034,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2015.06.004,Empirical,0.6153133511543274,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2016.08.004,Empirical,0.6823713779449463,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2017.01.007,Empirical,0.6474857330322266,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2017.07.013,Empirical,0.6636209487915039,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2018.05.004,Empirical,0.6339227557182312,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2019.103346,Empirical,0.648030161857605,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2021.103711,Empirical,0.6720377802848816,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2021.103862,Empirical,0.6975855827331543,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2023.104466,Empirical,0.6921996474266052,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2023.104659,Empirical,0.627780020236969,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2024.104682,Empirical,0.6559007167816162,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2024.104818,Empirical,0.6806763410568237,
Claude Sonnet 4.6,individual_papers,10.1016_j.euroecorev.2024.104885,Empirical,0.6859628558158875,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2004.03.002,Non-empirical,0.6571229100227356,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2004.04.002,Empirical,0.6247248649597168,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2004.08.001,Non-empirical,0.6941900849342346,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2006.06.001,Empirical,0.6718550324440002,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2006.08.002,Non-empirical,0.6840280294418335,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2007.04.001,Empirical,0.6724706888198853,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2007.08.002,Empirical,0.6013523936271667,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2008.01.001,Empirical,0.6784793138504028,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2013.10.001,Empirical,0.6724341511726379,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2014.02.002,Non-empirical,0.66498863697052,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2014.09.001,Non-empirical,0.6795880198478699,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2015.02.002,Empirical,0.6457353830337524,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2015.02.003,Non-empirical,0.6483979225158691,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2015.06.002,Non-empirical,0.6557495594024658,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2015.12.004,Empirical,0.642497181892395,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2016.02.001,Empirical,0.6697635054588318,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2017.07.003,Empirical,0.6652532815933228,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2020.05.007,Non-empirical,0.6407629251480103,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2020.10.002,Non-empirical,0.6775481104850769,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2021.04.002,Empirical,0.6447736620903015,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2022.10.002,Empirical,0.6686495542526245,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2023.03.001,Empirical,0.714259147644043,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2023.06.002,Non-empirical,0.678410530090332,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2024.01.003,Empirical,0.6476534605026245,
Claude Sonnet 4.6,individual_papers,10.1016_j.evolhumbehav.2025.106711,Empirical,0.6723293662071228,
Claude Sonnet 4.6,individual_papers,10.1016_j.forpol.2004.03.006,Empirical,0.6587576270103455,
Claude Sonnet 4.6,individual_papers,10.1016_j.forpol.2020.102121,Empirical,0.6470768451690674,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2004.08.007,Empirical,0.6935652494430542,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2005.03.001,Non-empirical,0.6558399796485901,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2006.03.007,Non-empirical,0.6867961287498474,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2006.08.011,Empirical,0.6579139828681946,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2007.05.001,Empirical,0.6087506413459778,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2007.09.004,Empirical,0.6706241965293884,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2007.10.009,Non-empirical,0.6460821628570557,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2009.07.007,Non-empirical,0.6100930571556091,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2009.09.004,Empirical,0.6457525491714478,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2010.08.010,Non-empirical,0.7082194685935974,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2012.10.001,Empirical,0.622727632522583,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2012.10.011,Empirical,0.6309046745300293,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2013.06.012,Empirical,0.6420703530311584,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2014.01.002,Empirical,0.6333550810813904,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2014.03.006,Empirical,0.6536911725997925,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2015.05.005,Non-empirical,0.6795278191566467,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2015.10.001,Empirical,0.6455428600311279,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2016.02.009,Empirical,0.6607491970062256,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2016.03.002,Non-empirical,0.6335770487785339,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2017.02.007,Empirical,0.645524263381958,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2017.09.015,Empirical,0.6667019724845886,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2018.10.003,Empirical,0.6544471383094788,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2019.02.006,Empirical,0.6537982821464539,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2020.07.001,Empirical,0.6567333936691284,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2020.07.004,Empirical,0.6306626796722412,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2020.08.004,Empirical,0.6778677105903625,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2021.08.003,Empirical,0.6103445291519165,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2022.03.015,Empirical,0.6572386026382446,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2023.02.005,Empirical,0.6404775977134705,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2023.04.003,Non-empirical,0.6723459959030151,
Claude Sonnet 4.6,individual_papers,10.1016_j.geb.2025.01.011,Empirical,0.6633548736572266,
Claude Sonnet 4.6,individual_papers,10.1016_j.heliyon.2023.e16729,Non-empirical,0.6510822176933289,
Claude Sonnet 4.6,individual_papers,10.1016_j.heliyon.2023.e22748,Non-empirical,0.6632084250450134,
Claude Sonnet 4.6,individual_papers,10.1016_j.hydroa.2024.100188,Non-empirical,0.6969916820526123,
Claude Sonnet 4.6,individual_papers,10.1016_j.ins.2016.07.041,Non-empirical,0.668101966381073,
Claude Sonnet 4.6,individual_papers,10.1016_j.irle.2013.07.005,Empirical,0.6174355745315552,
