model,source_id,correlation
GPT-5 Nano,10.1007_s10683-014-9393-0,0.9999979784691193
GPT-5 Nano,10.1007_s10683-013-9389-1,0.9999979843335143
GPT-5 Nano,10.1007_s10683-013-9367-7,0.9999979873700001
GPT-5 Nano,10.1007_s10683-013-9360-1,0.9999979885483611
GPT-5 Nano,10.1007_s10683-013-9354-z,0.9999980096580201
GPT-5 Nano,10.1007_s10683-011-9292-6,0.9999980177704115
GPT-5 Nano,10.1007_s10683-011-9281-9,0.9999980241753952
GPT-5 Nano,10.1007_s10683-011-9272-x,0.9999980269923237
GPT-5 Nano,10.1007_s10683-010-9267-z,0.9999980308600572
GPT-5 Nano,10.1007_s10683-010-9266-0,0.9999980403877208
GPT-5 Nano,10.1007_s10683-010-9257-1,0.9999980453944776
GPT-5 Nano,10.1007_s10683-007-9171-3,0.9999980497629132
GPT-5 Nano,10.1007_s10683-006-9153-x,0.9999980553707019
GPT-5 Nano,10.1007_s10683-005-0869-9,0.9999980587607332
GPT-5 Nano,10.1007_s10668-024-05335-5,0.9999980629237832
GPT-5 Nano,10.1007_s10663-024-09623-1,0.9999980795772269
GPT-5 Nano,10.1007_s10657-019-09615-8,0.9999980890949046
GPT-5 Nano,10.1007_s10657-016-9532-5,0.999998092454287
GPT-5 Nano,10.1007_s10645-008-9094-1,0.9999980947388727
GPT-5 Nano,10.1007_s10640-025-00970-6,0.9999980988437415
GPT-5 Nano,10.1007_s10640-023-00759-5,0.9999981431070972
GPT-5 Nano,10.1007_s10640-021-00591-9,0.9999981507488322
GPT-5 Nano,10.1007_s10640-020-00526-w,0.9999981540514149
GPT-5 Nano,10.1007_s10640-020-00419-y,0.9999981588929311
GPT-5 Nano,10.1007_s10640-017-0126-7,0.999998162297814
GPT-5 Nano,10.1007_s10640-015-9879-z,0.9999981659537193
GPT-5 Nano,10.1007_s10640-006-9046-7,0.99999816729751
GPT-5 Nano,10.1007_s10614-020-10017-1,0.9999981693046707
GPT-5 Nano,10.1007_s10614-020-10003-7,0.9999981715860968
GPT-5 Nano,10.1007_s10614-008-9154-2,0.9999981762092391
GPT-5 Nano,10.1007_s10611-018-9768-9,0.9999981795585399
GPT-5 Nano,10.1007_s10588-017-9244-6,0.9999981817694948
GPT-5 Nano,10.1007_s10588-015-9205-x,0.9999981837438024
GPT-5 Nano,10.1007_s10588-013-9170-1,0.9999981858510686
GPT-5 Nano,10.1007_s10588-009-9056-4,0.9999981873773925
GPT-5 Nano,10.1007_s10588-008-9053-z,0.9999981901141038
GPT-5 Nano,10.1007_s10584-016-1838-3,0.9999981926753931
GPT-5 Nano,10.1007_s10584-010-0014-4,0.9999981951644563
GPT-5 Nano,10.1007_s10551-025-05998-8,0.9999981975177924
GPT-5 Nano,10.1007_s10551-024-05865-y,0.9999982009286482
GPT-5 Nano,10.1007_s10551-020-04664-5,0.9999982038447344
GPT-5 Nano,10.1007_s10551-011-0795-z,0.9999982076428443
GPT-5 Nano,10.1007_s10539-023-09936-8,0.9999982103159157
GPT-5 Nano,10.1007_s10539-013-9401-3,0.9999982126510608
GPT-5 Nano,10.1007_s10539-012-9341-3,0.9999982143536127
GPT-5 Nano,10.1007_s10539-012-9327-1,0.9999982173179395
GPT-5 Nano,10.1007_s10539-007-9065-y,0.9999982187973347
GPT-5 Nano,10.1007_s10539-004-5155-2,0.9999982229860734
GPT-5 Nano,10.1007_s10479-017-2412-8,0.9999982246493099
GPT-5 Nano,10.1007_s10458-025-09698-5,0.9999982262758665
GPT-5 Nano,10.1007_s10458-016-9338-4,0.9999982289453359
GPT-5 Nano,10.1007_s10458-010-9122-9,0.9999982311901727
GPT-5 Nano,10.1007_s10144-013-0423-0,0.9999982345964067
GPT-5 Nano,10.1007_s10058-012-0120-z,0.9999982387964312
GPT-5 Nano,10.1007_s00406-013-0392-5,0.9999982400279546
GPT-5 Nano,10.1007_s00355-025-01604-y,0.9999982451375785
GPT-5 Nano,10.1007_s00355-021-01363-6,0.9999982479520446
GPT-5 Nano,10.1007_s00355-020-01284-w,0.9999982510455132
GPT-5 Nano,10.1007_s00355-018-1130-8,0.9999982555126798
GPT-5 Nano,10.1007_s00355-015-0884-5,0.9999982575443767
GPT-5 Nano,10.1007_s00355-014-0841-8,0.9999982647429119
GPT-5 Nano,10.1007_s00355-010-0493-2,0.9999982703084932
GPT-5 Nano,10.1007_s00285-010-0363-7,0.999998273443193
GPT-5 Nano,10.1007_s00267-023-01825-w,0.9999982761538124
GPT-5 Nano,10.1007_s00265-023-03380-0,0.9999982792087038
GPT-5 Nano,10.1007_s00265-019-2667-y,0.9999982825276942
GPT-5 Nano,10.1007_s00265-017-2330-4,0.9999982851355426
GPT-5 Nano,10.1007_s00265-014-1741-8,0.9999982867978308
GPT-5 Nano,10.1007_s00265-004-0885-3,0.9999982904985001
GPT-5 Nano,10.1007_s00265-004-0782-9,0.9999982933918228
GPT-5 Nano,10.1007_s00199-018-1146-4,0.9999982945114162
GPT-5 Nano,10.1007_s00199-015-0909-4,0.9999982967489702
GPT-5 Nano,10.1007_s00199-008-0421-1,0.9999983001716892
GPT-5 Nano,10.1007_s00199-007-0212-0,0.9999983019850675
GPT-5 Nano,10.1007_s00199-005-0633-6,0.9999983061418324
GPT-5 Nano,10.1007_s00191-021-00739-2,0.9999983122687767
GPT-5 Nano,10.1007_s00191-020-00720-5,0.9999983154411166
GPT-5 Nano,10.1007_s00191-014-0387-z,0.9999983177760046
GPT-5 Nano,10.1007_s00191-014-0375-3,0.9999983195558634
GPT-5 Nano,10.1007_s00191-013-0328-2,0.9999983236702238
GPT-5 Nano,10.1007_s00191-013-0306-8,0.9999983269725634
GPT-5 Nano,10.1007_s00191-010-0204-2,0.9999983320927595
GPT-5 Nano,10.1007_s00191-009-0162-8,0.9999983350896923
GPT-5 Nano,10.1007_s00191-004-0212-1,0.9999983368208104
GPT-5 Nano,10.1007_s001820050124,0.999998338601162
GPT-5 Nano,10.1109_tnsm.2015.2397883,0.9999998933428563
GPT-5 Nano,10.1109_tsmc.2018.2854294,0.9999998933428563
GPT-5 Nano,10.1111_1467-6435.00140,0.9999998933428563
GPT-5 Nano,10.1111_1468-0106.12034,0.9999998933428563
GPT-5 Nano,10.1111_1468-0262.00230,0.9999998933428563
GPT-5 Nano,10.1111_1475-4932.12073,0.9999998933428563
GPT-5 Nano,10.1111_1477-9552.12114,0.9999998933428563
GPT-5 Nano,10.1111_1911-3846.12489,0.9999998933428563
GPT-5 Nano,10.1111_ajae.12372,0.9999998933428563
GPT-5 Nano,10.1111_ajps.12139,0.9999998933428563
GPT-5 Nano,10.1111_ajsp.12057,0.9999998933428563
GPT-5 Nano,10.1111_apce.12343,0.9999998933428563
GPT-5 Nano,10.1111_bjop.12245,0.9999998933428563
GPT-5 Nano,10.1111_bjso.12450,0.9999998933428563
GPT-5 Nano,10.1111_boer.12140,0.9999998933428563
GPT-5 Nano,10.1111_brv.12260,0.9999998933428563
GPT-5 Nano,10.1111_brv.12352,0.9999998933428563
GPT-5 Nano,10.1111_caje.12201,0.9999998933428563
GPT-5 Nano,10.1111_caje.12557,0.9999998933428563
GPT-5 Nano,10.1111_cogs.13326,0.9999998933428563
GPT-5 Nano,10.1111_ecin.12134,0.9999998933428563
GPT-5 Nano,10.1111_ecin.12187,0.9999998933428563
GPT-5 Nano,10.1111_ecin.12512,0.9999998933428563
GPT-5 Nano,10.1111_ecin.12713,0.9999998933428563
GPT-5 Nano,10.1111_ecin.12720,0.9999998933428563
GPT-5 Nano,10.1111_ecin.12766,0.9999998933428563
GPT-5 Nano,10.1111_ecin.12797,0.9999998933428563
GPT-5 Nano,10.1111_ecin.12974,0.9999998933428563
GPT-5 Nano,10.1111_ecin.13020,0.9999998933428563
GPT-5 Nano,10.1111_ecin.13171,0.9999998933428563
GPT-5 Nano,10.1111_ecoj.12088,0.9999998933428563
GPT-5 Nano,10.1111_ecoj.12209,0.9999998933428563
GPT-5 Nano,10.1111_ecoj.12614,0.9999998933428563
GPT-5 Nano,10.1111_ele.12178,0.9999998933428563
GPT-5 Nano,10.1111_eth.12223,0.9999998933428563
GPT-5 Nano,10.1111_eva.12303,0.9999998933428563
GPT-5 Nano,10.1111_evo.12031,0.9999998933428563
GPT-5 Nano,10.1111_evo.12108,0.9999998933428563
GPT-5 Nano,10.1111_exsy.13527,0.9999998933428563
GPT-5 Nano,10.1111_geer.12103,0.9999998933428563
GPT-5 Nano,10.1111_j.0020-8833.2004.00306.x,0.9999998933428563
GPT-5 Nano,10.1111_j.0021-9029.2006.00042.x,0.9999998933428563
GPT-5 Nano,10.1111_j.0023-5962.2005.00280.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1420-9101.2004.00747.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1420-9101.2006.01119.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1420-9101.2006.01258.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1420-9101.2007.01482.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1420-9101.2008.01505.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1420-9101.2010.01936.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1420-9101.2011.02307.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1439-0310.2010.01781.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1439-0310.2011.01882.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1439-0310.2012.02075.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1461-0248.2005.00773.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1461-0248.2011.01697.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1465-7295.2007.00028.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1465-7295.2007.00051.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1465-7295.2009.00268.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1465-7295.2010.00344.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1465-7295.2010.00354.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1465-7295.2011.00422.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1465-7295.2011.00433.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1465-7295.2011.00452.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1467-2979.2010.00372.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1467-937X.2010.00608.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1467-9442.2006.00444.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1467-9744.1991.tb00804.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1467-9779.2008.00357.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1467-9779.2010.01472.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1467-9779.2011.01515.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1467-9779.2011.01519.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1467-9779.2011.01520.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1468-0262.2004.00511.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1468-0262.2005.00644.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1468-0297.2004.00214.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1468-0297.2005.01031.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1468-0297.2009.02288.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1468-0297.2011.02476.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1468-0351.2005.00228.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1468-2354.2006.00379.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1468-5876.2011.00544.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1540-5907.2006.00230.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1540-5907.2011.00531.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1540-5907.2012.00596.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1542-4774.2011.01059.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1558-5646.2007.00196.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1558-5646.2010.01194.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1559-1816.2012.00914.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1740-1461.2010.01197.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1749-6632.2009.04503.x,0.9999998933428563
GPT-5 Nano,10.1111_j.1749-6632.2009.04733.x,0.9999998933428563
GPT-5 Nano,10.1111_jels.12042,0.9999998933428563
GPT-5 Nano,10.1111_jels.12231,0.9999998933428563
GPT-5 Nano,10.1111_jems.12451,0.9999998933428563
GPT-5 Nano,10.1111_jems.12570,0.9999998933428563
GPT-5 Nano,10.1111_jlca.12283,0.9999998933428563
GPT-5 Nano,10.1111_joes.12018,0.9999998933428563
GPT-5 Nano,10.1111_jpet.12084,0.9999998933428563
GPT-5 Nano,10.1111_jpet.12090,0.9999998933428563
GPT-5 Nano,10.1111_jpet.12181,0.9999998933428563
GPT-5 Nano,10.1111_jpet.12252,0.9999998933428563
GPT-5 Nano,10.1111_jpet.12350,0.9999998933428563
GPT-5 Nano,10.1111_jpet.12384,0.9999998933428563
GPT-5 Nano,10.1111_jpet.12540,0.9999998933428563
GPT-5 Nano,10.1111_jssr.12045,0.9999998933428563
GPT-5 Nano,10.1111_kykl.12113,0.9999998933428563
GPT-5 Nano,10.1111_oik.02064,0.9999998933428563
GPT-5 Nano,10.1111_roiw.12092,0.9999998933428563
GPT-5 Nano,10.1111_sjoe.12321,0.9999998933428563
GPT-5 Nano,10.1111_soc4.12478,0.9999998933428563
GPT-5 Nano,10.1111_spc3.12581,0.9999998933428563
GPT-5 Nano,10.1111_spc3.12756,0.9999998933428563
GPT-5 Nano,10.1111_ssqu.12910,0.9999998933428563
GPT-5 Nano,10.1111_tops.12342,0.9999998933428563
GPT-5 Nano,10.1111_vox.13088,0.9999998933428563
GPT-5 Nano,10.1126_sciadv.1601444,0.9999998933428563
GPT-5 Nano,10.1126_sciadv.aau7296,0.9999998933428563
GPT-5 Nano,10.1126_sciadv.aay7651,0.9999998933428563
GPT-5 Nano,10.1126_sciadv.abj7377,0.9999998933428563
GPT-5 Nano,10.1126_sciadv.adm7968,0.9999998933428563
GPT-5 Nano,10.1126_science.1070582,0.9999998933428563
GPT-5 Nano,10.1126_science.1100735,0.9999998933428563
GPT-5 Nano,10.1126_science.1123633,0.9999998933428563
GPT-5 Nano,10.1126_science.1127333,0.9999998933428563
GPT-5 Nano,10.1126_science.1133755,0.9999998933428563
GPT-5 Nano,10.1126_science.1141588,0.9999998933428563
GPT-5 Nano,10.1126_science.1145850,0.9999998933428563
GPT-5 Nano,10.1126_science.1153808,0.9999998933428563
GPT-5 Nano,10.1126_science.1177418,0.9999998933428563
GPT-5 Nano,10.1126_science.1178883,0.9999998933428563
GPT-5 Nano,10.1126_science.1183532,0.9999998933428563
GPT-5 Nano,10.1126_science.1183665,0.9999998933428563
GPT-5 Nano,10.1126_science.1193649,0.9999998933428563
GPT-5 Nano,10.1126_science.1202599,0.9999998933428563
GPT-5 Nano,10.1126_science.1241399,0.9999998933428563
GPT-5 Nano,10.1126_science.7652573,0.9999998933428563
GPT-5 Nano,10.1136_medethics-2016-103593,0.9999998933428563
GPT-5 Nano,10.1140_epjb_e2009-00325-x,0.9999998933428563
GPT-5 Nano,10.1140_epjb_e2018-90042-8,0.9999998933428563
GPT-5 Nano,10.1140_epjb_e2018-90052-6,0.9999998933428563
GPT-5 Nano,10.1140_epjb_e2020-100618-x,0.9999998933428563
GPT-5 Nano,10.1140_epjb_s10051-021-00108-9,0.9999998933428563
GPT-5 Nano,10.1140_epjb_s10051-021-00185-w,0.9999998933428563
GPT-5 Nano,10.1140_epjb_s10051-021-00212-w,0.9999998933428563
GPT-5 Nano,10.1140_epjb_s10051-021-00239-z,0.9999998933428563
GPT-5 Nano,10.1142_s0129183121501278,0.9999998933428563
GPT-5 Nano,10.1142_s0217590820500071,0.9999998933428563
GPT-5 Nano,10.1142_s021759082246002x,0.9999998933428563
GPT-5 Nano,10.1142_s0218202515400163,0.9999998933428563
GPT-5 Nano,10.1142_s0218202519500428,0.9999998933428563
GPT-5 Nano,10.1146_annurev-psych-010814-015355,0.9999998933428563
GPT-5 Nano,10.1146_annurev-psych-020821-110044,0.9999998933428563
GPT-5 Nano,10.1146_annurev-psych-081420-110718,0.9999998933428563
GPT-5 Nano,10.1146_annurev-psych-081920-042106,0.9999998933428563
GPT-5 Nano,10.1146_annurev-resource-091912-151833,0.9999998933428563
GPT-5 Nano,10.1146_annurev-soc-073014-112242,0.9999998933428563
GPT-5 Nano,10.1146_annurev-soc-121919-054658,0.9999998933428563
GPT-5 Nano,10.1146_annurev.ecolsys.36.113004.083814,0.9999998933428563
GPT-5 Nano,10.1146_annurev.soc.33.040406.131812,0.9999998933428563
GPT-5 Nano,10.1155_2014_108024,0.9999998933428563
GPT-5 Nano,10.1155_2014_148915,0.9999998933428563
GPT-5 Nano,10.1155_2017_1676045,0.9999998933428563
GPT-5 Nano,10.1155_2020_8276392,0.9999998933428563
GPT-5 Nano,10.1155_2021_6192629,0.9999998933428563
GPT-5 Nano,10.1155_2021_6693597,0.9999998933428563
GPT-5 Nano,10.1155_2022_5508783,0.9999998933428563
GPT-5 Nano,10.1155_2022_7259257,0.9999998933428563
GPT-5 Nano,10.1162_003355399556151,0.9999998933428563
GPT-5 Nano,10.1162_1064546041766479,0.9999998933428563
GPT-5 Nano,10.1162_ARTL_a_00126,0.9999998933428563
GPT-5 Nano,10.1162_ARTL_a_00251,0.9999998933428563
GPT-5 Nano,10.1162_EVCO_a_00062,0.9999998933428563
GPT-5 Nano,10.1162_jeea.2005.3.2-3.303,0.9999998933428563
GPT-5 Nano,10.1162_rest.2009.10174,0.9999998933428563
GPT-5 Nano,10.1163_1568539x-00003143,0.9999998933428563
GPT-5 Nano,10.1177_000312240607100204,0.9999998933428563
GPT-5 Nano,10.1177_0003122413512316,0.9999998933428563
GPT-5 Nano,10.1177_001872677002300105,0.9999998933428563
GPT-5 Nano,10.1177_0022002703258795,0.9999998933428563
GPT-5 Nano,10.1177_0022002708322361,0.9999998933428563
GPT-5 Nano,10.1177_0022002711420971,0.9999998933428563
GPT-5 Nano,10.1177_0022002712448910,0.9999998933428563
GPT-5 Nano,10.1177_0022002712448912,0.9999998933428563
GPT-5 Nano,10.1177_0022002714560349,0.9999998933428563
GPT-5 Nano,10.1177_0022002714564426,0.9999998933428563
GPT-5 Nano,10.1177_0022002795039004006,0.9999998933428563
GPT-5 Nano,10.1177_0037549711406912,0.9999998933428563
GPT-5 Nano,10.1177_00375497231171138,0.9999998933428563
GPT-5 Nano,10.1177_0048393108315509,0.9999998933428563
GPT-5 Nano,10.1177_00483931231181168,0.9999998933428563
GPT-5 Nano,10.1177_0098628319834208,0.9999998933428563
GPT-5 Nano,10.1177_0146167206289978,0.9999998933428563
GPT-5 Nano,10.1177_0146167216684134,0.9999998933428563
GPT-5 Nano,10.1177_01655515241233741,0.9999998933428563
GPT-5 Nano,10.1177_0190272512442397,0.9999998933428563
GPT-5 Nano,10.1177_0190272513518803,0.9999998933428563
GPT-5 Nano,10.1177_0190272517703750,0.9999998933428563
GPT-5 Nano,10.1177_0190272519882389,0.9999998933428563
GPT-5 Nano,10.1177_01902725221132517,0.9999998933428563
GPT-5 Nano,10.1177_0894439313511396,0.9999998933428563
GPT-5 Nano,10.1177_0951629806065012,0.9999998933428563
GPT-5 Nano,10.1177_0951629809103970,0.9999998933428563
GPT-5 Nano,10.1177_0951629814539199,0.9999998933428563
GPT-5 Nano,10.1177_0951629815586882,0.9999998933428563
GPT-5 Nano,10.1177_0951629815586885,0.9999998933428563
GPT-5 Nano,10.1177_09516298221081810,0.9999998933428563
GPT-5 Nano,10.1177_0956797613510184,0.9999998933428563
GPT-5 Nano,10.1177_0956797615624469,0.9999998933428563
GPT-5 Nano,10.1177_0956797617752642,0.9999998933428563
GPT-5 Nano,10.1177_0959354308091842,0.9999998933428563
GPT-5 Nano,10.1177_1043463103015002001,0.9999998933428563
GPT-5 Nano,10.1177_1043463107075110,0.9999998933428563
GPT-5 Nano,10.1177_1043463107080449,0.9999998933428563
GPT-5 Nano,10.1177_1043463109337876,0.9999998933428563
GPT-5 Nano,10.1177_1043463110387268,0.9999998933428563
GPT-5 Nano,10.1177_1043463111434700,0.9999998933428563
GPT-5 Nano,10.1177_1043463115576138,0.9999998933428563
GPT-5 Nano,10.1177_1043463119872566,0.9999998933428563
GPT-5 Nano,10.1177_10434631221094555,0.9999998933428563
GPT-5 Nano,10.1177_10434631231219608,0.9999998933428563
GPT-5 Nano,10.1177_104346397009004004,0.9999998933428563
GPT-5 Nano,10.1177_1046496404266546,0.9999998933428563
GPT-5 Nano,10.1177_105971230601400306,0.9999998933428563
GPT-5 Nano,10.1177_1059712316653451,0.9999998933428563
GPT-5 Nano,10.1177_1059712317693889,0.9999998933428563
GPT-5 Nano,10.1177_1069397108320422,0.9999998933428563
GPT-5 Nano,10.1177_1368430208098783,0.9999998933428563
GPT-5 Nano,10.1177_1368430211402102,0.9999998933428563
GPT-5 Nano,10.1177_147470491301100117,0.9999998933428563
GPT-5 Nano,10.1177_147470491301100204,0.9999998933428563
GPT-5 Nano,10.1177_1474704917742720,0.9999998933428563
GPT-5 Nano,10.1177_1474704918756993,0.9999998933428563
GPT-5 Nano,10.1177_1525822x16643709,0.9999998933428563
GPT-5 Nano,10.1177_1529100612474436,0.9999998933428563
GPT-5 Nano,10.1177_1745691613488533,0.9999998933428563
GPT-5 Nano,10.1177_1948550614527115,0.9999998933428563
GPT-5 Nano,10.1177_1948550616639650,0.9999998933428563
GPT-5 Nano,10.1177_1948550619849431,0.9999998933428563
GPT-5 Nano,10.1177_2158244017737592,0.9999998933428563
GPT-5 Nano,10.1179_1749631414y.0000000041,0.9999998933428563
GPT-5 Nano,10.1186_1471-2148-11-345,0.9999998933428563
GPT-5 Nano,10.1186_1744-9081-9-3,0.9999998933428563
GPT-5 Nano,10.1186_s12889-018-5218-y,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_104_28003,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_106_18007,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_107_60005,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_111_58004,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_111_60003,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_114_58001,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_115_38002,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_121_38003,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_121_48005,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_122_10003,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_128_28001,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_132_10007,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_86_38001,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_92_38003,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_93_58001,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_ac1364,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_ac3c8a,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_aca824,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_acb07d,0.9999998933428563
GPT-5 Nano,10.1209_0295-5075_ad0998,0.9999998933428563
GPT-5 Nano,10.1257_000282803321455359,0.9999998933428563
GPT-5 Nano,10.1257_000282803322157142,0.9999998933428563
GPT-5 Nano,10.1257_0895330027265,0.9999998933428563
GPT-5 Nano,10.1257_aer.100.1.420,0.9999998933428563
GPT-5 Nano,10.1257_aer.100.1.448,0.9999998933428563
GPT-5 Nano,10.1257_aer.102.2.720,0.9999998933428563
GPT-5 Nano,10.1257_aer.102.7.3317,0.9999998933428563
GPT-5 Nano,10.1257_aer.20120700,0.9999998933428563
GPT-5 Nano,10.1257_aer.20130768,0.9999998933428563
GPT-5 Nano,10.1257_aer.90.4.980,0.9999998933428563
GPT-5 Nano,10.1257_aer.98.2.494,0.9999998933428563
GPT-5 Nano,10.1257_aer.99.1.431,0.9999998933428563
GPT-5 Nano,10.1257_aer.99.3.979,0.9999998933428563
GPT-5 Nano,10.1257_aer.99.4.1335,0.9999998933428563
GPT-5 Nano,10.1257_jel.45.3.595,0.9999998933428563
GPT-5 Nano,10.1257_jep.14.3.137,0.9999998933428563
GPT-5 Nano,10.1257_mic.20170389,0.9999998933428563
GPT-5 Nano,10.1257_mic.20180336,0.9999998933428563
GPT-5 Nano,10.1257_mic.3.4.77,0.9999998933428563
GPT-5 Nano,10.1257_mic.5.2.213,0.9999998933428563
GPT-5 Nano,10.1257_mic.6.1.290,0.9999998933428563
GPT-5 Nano,10.1257_mic.6.2.247,0.9999998933428563
GPT-5 Nano,10.1287_mnsc.1100.1271,0.9999998933428563
GPT-5 Nano,10.1287_mnsc.1110.1466,0.9999998933428563
GPT-5 Nano,10.1287_mnsc.2013.1848,0.9999998933428563
GPT-5 Nano,10.1287_mnsc.2014.2073,0.9999998933428563
GPT-5 Nano,10.1287_mnsc.2015.2168,0.9999998933428563
GPT-5 Nano,10.1287_mnsc.2017.2802,0.9999998933428563
GPT-5 Nano,10.1287_mnsc.2018.3163,0.9999998933428563
GPT-5 Nano,10.1287_mnsc.2020.3762,0.9999998933428563
GPT-5 Nano,10.1287_mnsc.2022.03085,0.9999998933428563
GPT-5 Nano,10.1287_orsc.2020.14548,0.9999998933428563
GPT-5 Nano,10.1287_orsc.2021.1521,0.9999998933428563
GPT-5 Nano,10.1332_204378920x16026943989422,0.9999998933428563
GPT-5 Nano,10.1332_204378921x16431423735159,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.0020178,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1000758,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1002868,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1003381,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1004232,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1004527,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1006347,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1008217,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1011228,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1011979,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1012810,0.9999998933428563
GPT-5 Nano,10.1371_journal.pcbi.1013068,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0012530,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0020474,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0023019,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0026008,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0026652,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0034051,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0035287,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0040325,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0044432,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0045093,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0045662,0.9999998933428563
GPT-5 Nano,10.1371_journal.pone.0045998,0.9999998933428563
