custom_id,paper_id,dimension,present,evidence_tier,effect_direction,evidence_basis,notes,support_refs
10.1002_bdm.2243,10.1002_bdm.2243,show_n_rounds,yes,informative_direct,N/A,manipulated,Participants know the number of games (15 CRDs and 15 PGDs) in advance; each game is one-shot.,4.1.2 | Procedure
10.1002_bdm.2243,10.1002_bdm.2243,show_other_summaries,yes,informative_direct,N/A,manipulated,"Participants are not informed about other group members' actual cooperation decisions before making their own decisions. In the sanctioning stage, they assign punishment/reward using the strategy method (for all possible choices), not in response to observed behavior.",4.1.2 | Procedure | Sanctioning stage
10.1002_bdm.2243,10.1002_bdm.2243,show_punishment_id,no,not_present,N/A,N/A,No mention of identifying who punished or rewarded; all decisions are anonymous.,
10.1002_bdm.2273,10.1002_bdm.2273,player_count,yes,informative_direct,N/A,manipulated,Each group consisted of 3 players; games were played between two 3-person groups (6 players per session).,Study 1 Method | Study 2 Method
10.1002_bdm.2273,10.1002_bdm.2273,num_rounds,yes,informative_direct,N/A,manipulated,Study 1: 6 rounds per phase (12 total); Study 2: 2 rounds per phase (4 total).,Study 1 Method | Study 2 Method
10.1002_bdm.2273,10.1002_bdm.2273,chat,yes,informative_direct,more_positive,manipulated,"Groups communicated via structured emotion expression (ratings of guilt, shame, pride) between phases; no free-form chat.",Study 1 Method | Study 2 Method
10.1002_bdm.2273,10.1002_bdm.2273,all_or_nothing,no,not_present,N/A,N/A,"Contribution/cooperation is sequential and binary at each node (go/stop), but not all-or-nothing in the PGG sense.",
10.1002_bdm.2273,10.1002_bdm.2273,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1002_bdm.2273,10.1002_bdm.2273,mpcr,no,not_present,N/A,N/A,Not a PGG; marginal per-capita return is not defined or reported.,
10.1002_bdm.2273,10.1002_bdm.2273,punishment_cost,yes,informative_direct,mixed,manipulated,"In Study 2, altruistic punishment is measured as the number of tickets a group is willing to give up to remove double that amount from the opponent. Cost is 1 ticket lost per 2 tickets removed from opponent.",Study 2 Method | Table 2
10.1002_bdm.2273,10.1002_bdm.2273,punishment_tech,yes,informative_direct,N/A,manipulated,Punishment effectiveness is 2:1 (each ticket sacrificed removes 2 from opponent).,Study 2 Method
10.1002_bdm.2273,10.1002_bdm.2273,reward_exists,no,not_present,N/A,N/A,No reward mechanism is present.,
10.1002_bdm.2273,10.1002_bdm.2273,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1002_bdm.2273,10.1002_bdm.2273,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1002_bdm.2273,10.1002_bdm.2273,show_n_rounds,yes,informative_direct,N/A,manipulated,Participants were informed of the number of rounds in each phase.,Study 1 Method | Study 2 Method
10.1002_bdm.2273,10.1002_bdm.2273,show_other_summaries,yes,informative_direct,N/A,manipulated,"Groups saw the other group's emotion ratings and, by implication, could infer their behavior from game play.",Study 1 Method | Study 2 Method
10.1002_bdm.2273,10.1002_bdm.2273,show_punishment_id,no,not_present,N/A,N/A,"Punishment was measured as a post-game, anonymous, group-level decision; no identification of individual punishers.",
10.1002_bdm.2328,10.1002_bdm.2328,player_count,yes,informative_direct,N/A,manipulated,Groups of 4 players in each public goods game.,Methods 2.1 | Stage 2a
10.1002_bdm.2328,10.1002_bdm.2328,num_rounds,yes,informative_direct,N/A,manipulated,Five rounds of the public goods game per subject.,Methods 2.1 | Stage 2a
10.1002_bdm.2328,10.1002_bdm.2328,chat,yes,informative_direct,N/A,manipulated,No communication or chat between players; all interactions are anonymous.,Methods 2.1 | Stage 2a
10.1002_bdm.2328,10.1002_bdm.2328,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution choice is continuous (subjects choose how much to contribute/report from their endowment).,Methods 2.1 | Stage 2a
10.1002_bdm.2328,10.1002_bdm.2328,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing or opt-in/opt-out.,
10.1002_bdm.2328,10.1002_bdm.2328,mpcr,yes,informative_direct,N/A,manipulated,"Each token contributed is doubled and split evenly among 4 players, so MPCR = 0.5.",Methods 2.1 | Stage 2a
10.1002_bdm.2328,10.1002_bdm.2328,punishment_cost,no,not_present,N/A,N/A,No punishment or sanctioning mechanism in the experiment.,Methods 2.1 | Throughout paper
10.1002_bdm.2328,10.1002_bdm.2328,punishment_tech,no,not_present,N/A,N/A,No punishment or sanctioning mechanism in the experiment.,Methods 2.1 | Throughout paper
10.1002_bdm.2328,10.1002_bdm.2328,reward_exists,no,not_present,N/A,N/A,No reward mechanism present.,Methods 2.1 | Throughout paper
10.1002_bdm.2328,10.1002_bdm.2328,reward_cost,no,not_present,N/A,N/A,No reward mechanism present.,Methods 2.1 | Throughout paper
10.1002_bdm.2328,10.1002_bdm.2328,reward_tech,no,not_present,N/A,N/A,No reward mechanism present.,Methods 2.1 | Throughout paper
10.1002_bdm.2328,10.1002_bdm.2328,show_n_rounds,yes,informative_direct,N/A,manipulated,Subjects know there are five rounds; instructions specify the number of rounds.,Methods 2.1 | Stage 2a
10.1002_bdm.2328,10.1002_bdm.2328,show_other_summaries,yes,informative_direct,N/A,manipulated,"Subjects receive feedback after each decision, but the exact content of feedback (e.g., group average, individual contributions) is not fully detailed.",Methods 2.1 | Stage 2a
10.1002_bdm.2328,10.1002_bdm.2328,show_punishment_id,no,not_present,N/A,N/A,"No punishment or sanctioning mechanism, so no punishment identification.",Methods 2.1 | Throughout paper
10.1002_cplx.20244,10.1002_cplx.20244,player_count,yes,informative_indirect,N/A,discussion_only,"Population size is fixed at 1000 agents, but the model is not a round-based game with a fixed group size as in PGGs.",Methods: Reproduction
10.1002_cplx.20244,10.1002_cplx.20244,num_rounds,yes,informative_indirect,N/A,discussion_only,"Simulations run for 500 time steps (rounds), but these are evolutionary time steps, not repeated PGG rounds.",Results | Figure 1
10.1002_cplx.20244,10.1002_cplx.20244,chat,no,not_present,N/A,N/A,No communication or chat between agents is modeled.,
10.1002_cplx.20244,10.1002_cplx.20244,all_or_nothing,yes,informative_indirect,N/A,discussion_only,"Generosity (contribution) is continuous, in deciles of food wealth (0-10, i.e., 0-100%). Not all-or-nothing.",Methods: Altruistic Generosity and Egoistic Cooperation | Table 1
10.1002_cplx.20244,10.1002_cplx.20244,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1002_cplx.20244,10.1002_cplx.20244,mpcr,no,not_present,N/A,N/A,No marginal per-capita return; the model is not a linear PGG.,
10.1002_cplx.20244,10.1002_cplx.20244,punishment_cost,yes,informative_direct,N/A,manipulated,"Punishment cost is a key parameter (1-5 units of food), paid by punisher and/or punished depending on simulation. Costless punishment (to punisher) is also modeled.",Table 1 | Results | Methods: Social Interactions
10.1002_cplx.20244,10.1002_cplx.20244,punishment_tech,yes,informative_indirect,N/A,discussion_only,Punishment impact is equal to cost (food units lost by punished and punisher). No explicit manipulation of effectiveness per unit cost.,Methods: Social Interactions | Table 1
10.1002_cplx.20244,10.1002_cplx.20244,reward_exists,yes,informative_indirect,N/A,discussion_only,"There is a form of 'egoistic reciprocity' where donations increase the donor's mineral wealth, but no explicit reward mechanism as in PGG reward treatments.",Methods: Altruistic Generosity and Egoistic Cooperation | Table 1
10.1002_cplx.20244,10.1002_cplx.20244,reward_cost,no,not_present,N/A,N/A,No explicit cost for rewarding others.,
10.1002_cplx.20244,10.1002_cplx.20244,reward_tech,no,not_present,N/A,N/A,No explicit reward technology parameter.,
10.1002_cplx.20244,10.1002_cplx.20244,show_n_rounds,no,not_present,N/A,N/A,Agents do not know the number of rounds; the model is evolutionary and continuous.,
10.1002_cplx.20244,10.1002_cplx.20244,show_other_summaries,no,not_present,N/A,N/A,No summary information about others' behavior is provided to agents.,
10.1002_cplx.20244,10.1002_cplx.20244,show_punishment_id,no,not_present,N/A,N/A,No identification of who punished whom; punishment is modeled as a direct interaction.,
10.1002_cplx.20289,10.1002_cplx.20289,player_count,yes,informative_direct,N/A,manipulated,"Simulations use 250,000 agents (500x500 grid), but the model is scalable to millions. The large N is fixed in the main results.",THE GAME | FIGURE 2 | Simulation description
10.1002_cplx.20289,10.1002_cplx.20289,num_rounds,yes,informative_direct,N/A,manipulated,"Simulations run for a fixed number of iterations (e.g., 30, 50), or until equilibrium is reached. Number of rounds is a simulation parameter.",FIGURE 3 | FIGURE 13 | Simulation description
10.1002_cplx.20289,10.1002_cplx.20289,chat,no,not_present,N/A,N/A,No communication or chat between agents is modeled.,
10.1002_cplx.20289,10.1002_cplx.20289,all_or_nothing,yes,informative_direct,N/A,manipulated,Agents choose between two discrete actions: cooperate (C) or defect (D).,THE GAME | INTRODUCTION
10.1002_cplx.20289,10.1002_cplx.20289,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1002_cplx.20289,10.1002_cplx.20289,mpcr,no,not_present,N/A,N/A,No marginal per-capita return; payoffs are determined by parabolic functions of local cooperation ratio.,
10.1002_cplx.20289,10.1002_cplx.20289,punishment_cost,no,not_present,N/A,N/A,No explicit punishment action or cost; 'punishment' is embedded in the payoff function.,
10.1002_cplx.20289,10.1002_cplx.20289,punishment_tech,no,not_present,N/A,N/A,"No explicit punishment technology; negative payoffs are part of the environment, not a player action.",
10.1002_cplx.20289,10.1002_cplx.20289,reward_exists,no,not_present,N/A,N/A,"No explicit reward action; positive payoffs are part of the environment, not a player action.",
10.1002_cplx.20289,10.1002_cplx.20289,reward_cost,no,not_present,N/A,N/A,No explicit reward cost.,
10.1002_cplx.20289,10.1002_cplx.20289,reward_tech,no,not_present,N/A,N/A,No explicit reward technology.,
10.1002_cplx.20289,10.1002_cplx.20289,show_n_rounds,no,not_present,N/A,N/A,No mention of agents knowing the number of rounds.,
10.1002_cplx.20289,10.1002_cplx.20289,show_other_summaries,no,not_present,N/A,N/A,Agents only observe their own and neighbors' actions/payoffs; no summary information is provided.,
10.1002_cplx.20289,10.1002_cplx.20289,show_punishment_id,no,not_present,N/A,N/A,"No punishment action, so no identification possible.",
10.1002_cplx.20308,10.1002_cplx.20308,player_count,yes,informative_direct,N/A,manipulated,"Simulations use 250,000 agents (500x500 grid).","Simulation section | Figures 2, 3"
10.1002_cplx.20308,10.1002_cplx.20308,num_rounds,yes,informative_direct,N/A,manipulated,Simulations run for at least 10 iterations; number of iterations is not fixed but sufficient for stabilization.,Simulation section | Figure 3
10.1002_cplx.20308,10.1002_cplx.20308,chat,no,not_present,N/A,N/A,No communication or chat between agents.,
10.1002_cplx.20308,10.1002_cplx.20308,all_or_nothing,yes,informative_direct,N/A,manipulated,Each agent chooses between two discrete actions: cooperate or defect.,Model section
10.1002_cplx.20308,10.1002_cplx.20308,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1002_cplx.20308,10.1002_cplx.20308,mpcr,no,not_present,N/A,N/A,"No marginal per-capita return; payoffs are defined by chicken game parameters (R, S, T, P).",
10.1002_cplx.20308,10.1002_cplx.20308,punishment_cost,no,not_present,N/A,N/A,No punishment mechanism in the model.,
10.1002_cplx.20308,10.1002_cplx.20308,punishment_tech,no,not_present,N/A,N/A,No punishment mechanism in the model.,
10.1002_cplx.20308,10.1002_cplx.20308,reward_exists,no,not_present,N/A,N/A,No explicit reward mechanism; payoffs are determined by the chicken game structure.,
10.1002_cplx.20308,10.1002_cplx.20308,reward_cost,no,not_present,N/A,N/A,No explicit reward mechanism.,
10.1002_cplx.20308,10.1002_cplx.20308,reward_tech,no,not_present,N/A,N/A,No explicit reward mechanism.,
10.1002_cplx.20308,10.1002_cplx.20308,show_n_rounds,no,not_present,N/A,N/A,No mention of agents being informed about the number of iterations.,
10.1002_cplx.20308,10.1002_cplx.20308,show_other_summaries,no,not_present,N/A,N/A,"Agents only observe the payoffs of their immediate neighbors, not global summaries.",
10.1002_cplx.20308,10.1002_cplx.20308,show_punishment_id,no,not_present,N/A,N/A,No punishment mechanism present.,
10.1002_ejsp.227,10.1002_ejsp.227,player_count,yes,informative_direct,N/A,manipulated,Each participant is told they are paired with one other player (dyadic game).,METHOD: Participants and Design | METHOD: Procedure
10.1002_ejsp.227,10.1002_ejsp.227,num_rounds,yes,informative_direct,N/A,manipulated,The game is one-shot (single round).,METHOD: Procedure
10.1002_ejsp.227,10.1002_ejsp.227,chat,yes,informative_direct,N/A,manipulated,No communication or chat is allowed between participants.,METHOD: Procedure
10.1002_ejsp.227,10.1002_ejsp.227,all_or_nothing,yes,informative_direct,N/A,manipulated,Allocation is continuous: Player 2 can allocate any amount between 0 and 50 NIS.,METHOD: Procedure
10.1002_ejsp.227,10.1002_ejsp.227,default_contrib,no,not_present,N/A,N/A,No default contribution or framing is described.,
10.1002_ejsp.227,10.1002_ejsp.227,mpcr,no,not_present,N/A,N/A,No marginal per-capita return; not a public goods game.,
10.1002_ejsp.227,10.1002_ejsp.227,punishment_cost,no,not_present,N/A,N/A,No punishment mechanism is implemented.,
10.1002_ejsp.227,10.1002_ejsp.227,punishment_tech,no,not_present,N/A,N/A,No punishment mechanism is implemented.,
10.1002_ejsp.227,10.1002_ejsp.227,reward_exists,no,not_present,N/A,N/A,No reward mechanism is implemented.,
10.1002_ejsp.227,10.1002_ejsp.227,reward_cost,no,not_present,N/A,N/A,No reward mechanism is implemented.,
10.1002_ejsp.227,10.1002_ejsp.227,reward_tech,no,not_present,N/A,N/A,No reward mechanism is implemented.,
10.1002_ejsp.227,10.1002_ejsp.227,show_n_rounds,yes,informative_direct,N/A,manipulated,Participants know the game is a single round and ends after the allocation.,METHOD: Procedure
10.1002_ejsp.227,10.1002_ejsp.227,show_other_summaries,no,not_present,N/A,N/A,No information about other participants' choices or payoffs is provided.,
10.1002_ejsp.227,10.1002_ejsp.227,show_punishment_id,no,not_present,N/A,N/A,No punishment or identification of punishers is possible.,
